ShipmentID,Product,Quantity,UnitCost,Supplier,Warehouse,ShipmentDate,TransportMode,Destination,Status,DeliveryDate
SHP01244,Phone,452,1029.94,Innovatek,WH-A,24-03-2023,Truck,Chicago,Delayed,31-03-2023
SHP01245,Laptop,343,1004.33,NetSys,WH-B,16-08-2023,Rail,Houston,Delivered,24-08-2023
SHP01246,Tablet,231,151.66,Digitron,WH-B,22-09-2023,Ship,Phoenix,Delayed,27-09-2023
SHP01247,Tablet,50,623.13,GadgetPro,WH-A,22-04-2023,Truck,Houston,In Transit,02-05-2023
SHP01248,Phone,205,313.58,GadgetPro,WH-A,08-09-2023,Ship,Chicago,Delivered,18-09-2023
SHP01249,Keyboard,77,277.38,TechCorp,WH-C,13-06-2023,Air,Chicago,Delivered,19-06-2023
SHP01250,Monitor,485,1249.59,NetSys,WH-B,24-12-2023,Ship,Phoenix,Delivered,01-01-2024
SHP01251,Monitor,273,110.78,TechCorp,WH-B,17-06-2023,Truck,Los Angeles,Delivered,18-06-2023
SHP01252,Tablet,11,657.82,GadgetPro,WH-B,09-08-2023,Ship,Phoenix,Delayed,15-08-2023
SHP01253,Phone,370,293.9,GadgetPro,WH-A,31-10-2023,Air,Houston,Delayed,06-11-2023
SHP01254,Monitor,134,1325.03,NetSys,WH-C,10-07-2023,Air,Los Angeles,Delivered,15-07-2023
SHP01255,Tablet,119,857.71,Digitron,WH-A,21-11-2023,Ship,Houston,Delivered,25-11-2023
SHP01256,Keyboard,95,385.5,Digitron,WH-A,19-06-2023,Ship,Phoenix,Delivered,20-06-2023
SHP01257,Monitor,434,778.52,NetSys,WH-A,14-02-2023,Air,Los Angeles,Delayed,24-02-2023
SHP01258,Tablet,129,1110.66,NetSys,WH-C,14-01-2023,Air,Phoenix,Delivered,22-01-2023
SHP01259,Tablet,136,1439.27,TechCorp,WH-A,19-08-2023,Rail,New York,Delivered,25-08-2023
SHP01260,Laptop,264,369.65,NetSys,WH-B,06-06-2023,Rail,Chicago,Delivered,09-06-2023
SHP01261,Keyboard,192,1334.96,Digitron,WH-B,14-05-2023,Air,Los Angeles,Delayed,17-05-2023
SHP01262,Laptop,25,1404.74,NetSys,WH-B,06-02-2023,Ship,Chicago,In Transit,12-02-2023
SHP01263,Phone,486,1378.81,TechCorp,WH-C,22-02-2023,Truck,New York,In Transit,01-03-2023
SHP01264,Laptop,71,971.35,TechCorp,WH-A,18-01-2023,Ship,Los Angeles,Delayed,26-01-2023
SHP01265,Laptop,378,963.24,TechCorp,WH-C,07-02-2023,Ship,Chicago,In Transit,12-02-2023
SHP01266,Monitor,441,634.66,TechCorp,WH-A,06-07-2023,Rail,Chicago,Delivered,16-07-2023
SHP01267,Tablet,167,1140.98,Innovatek,WH-B,15-07-2023,Rail,Los Angeles,Delivered,21-07-2023
SHP01268,Keyboard,277,820.38,NetSys,WH-A,31-08-2023,Rail,Chicago,Delayed,01-09-2023
SHP01269,Laptop,44,1032.29,GadgetPro,WH-A,27-10-2023,Air,Chicago,Delayed,02-11-2023
SHP01270,Keyboard,276,671.26,NetSys,WH-A,30-10-2023,Air,Los Angeles,In Transit,08-11-2023
SHP01271,Laptop,73,1110.67,Innovatek,WH-C,04-02-2023,Ship,Chicago,In Transit,14-02-2023
SHP01272,Phone,59,1245.48,TechCorp,WH-A,03-08-2023,Ship,Chicago,Delivered,07-08-2023
SHP01273,Laptop,478,262.33,Innovatek,WH-A,07-08-2023,Truck,Houston,Delayed,17-08-2023
SHP01274,Monitor,264,1257.75,Digitron,WH-A,12-11-2023,Ship,Houston,In Transit,13-11-2023
SHP01275,Tablet,158,833.43,Digitron,WH-C,31-03-2023,Ship,New York,In Transit,09-04-2023
SHP01276,Phone,334,1274.77,NetSys,WH-C,04-11-2023,Rail,Houston,Delivered,08-11-2023
SHP01277,Laptop,313,675.39,NetSys,WH-C,09-09-2023,Rail,Houston,Delivered,11-09-2023
SHP01278,Keyboard,285,599.61,GadgetPro,WH-A,08-01-2023,Rail,New York,Delivered,09-01-2023
SHP01279,Phone,366,1376.84,GadgetPro,WH-B,13-09-2023,Rail,Chicago,Delivered,16-09-2023
SHP01280,Phone,460,414.2,Digitron,WH-B,29-12-2023,Rail,Chicago,In Transit,05-01-2024
SHP01281,Laptop,181,1274.11,TechCorp,WH-B,27-07-2023,Truck,Houston,Delayed,06-08-2023
SHP01282,Phone,426,751.83,Innovatek,WH-A,11-05-2023,Truck,New York,Delayed,13-05-2023
SHP01283,Keyboard,210,795.44,GadgetPro,WH-B,12-08-2023,Truck,Chicago,Delivered,21-08-2023
SHP01284,Phone,454,497.28,GadgetPro,WH-B,16-07-2023,Rail,Phoenix,Delivered,18-07-2023
SHP01285,Keyboard,402,880.91,TechCorp,WH-B,22-05-2023,Air,Los Angeles,In Transit,27-05-2023
SHP01286,Laptop,333,521.56,TechCorp,WH-A,09-09-2023,Rail,Los Angeles,Delivered,17-09-2023
SHP01287,Tablet,44,106.94,NetSys,WH-B,06-04-2023,Rail,Los Angeles,Delayed,16-04-2023
SHP01288,Phone,474,444.4,Innovatek,WH-B,26-01-2023,Truck,Houston,Delivered,03-02-2023
SHP01289,Tablet,491,59.25,TechCorp,WH-A,21-04-2023,Rail,Los Angeles,Delayed,24-04-2023
SHP01290,Keyboard,225,1468.61,GadgetPro,WH-C,03-05-2023,Truck,Los Angeles,Delivered,05-05-2023
SHP01291,Phone,489,1450.33,GadgetPro,WH-B,05-07-2023,Rail,Phoenix,Delivered,14-07-2023
SHP01292,Monitor,74,622.98,Digitron,WH-C,17-06-2023,Ship,Chicago,Delayed,20-06-2023
SHP01293,Tablet,17,1106.14,TechCorp,WH-B,20-02-2023,Air,Phoenix,In Transit,28-02-2023
SHP01294,Phone,310,551.42,NetSys,WH-A,05-01-2023,Air,Houston,In Transit,07-01-2023
SHP01295,Tablet,352,1023.09,Innovatek,WH-C,18-03-2023,Truck,Los Angeles,Delivered,21-03-2023
SHP01296,Phone,440,1217.87,NetSys,WH-C,09-06-2023,Ship,Chicago,Delivered,10-06-2023
SHP01297,Laptop,433,1422.8,GadgetPro,WH-C,27-07-2023,Air,Los Angeles,Delayed,02-08-2023
SHP01298,Tablet,341,630.31,NetSys,WH-C,14-09-2023,Truck,Los Angeles,Delayed,21-09-2023
SHP01299,Monitor,447,1185.78,GadgetPro,WH-B,24-07-2023,Rail,Houston,Delivered,28-07-2023
SHP01300,Monitor,85,435.6,GadgetPro,WH-B,12-09-2023,Rail,Los Angeles,Delayed,13-09-2023
SHP01301,Keyboard,183,1485.98,GadgetPro,WH-C,11-01-2023,Ship,New York,In Transit,14-01-2023
SHP01302,Phone,56,87.37,GadgetPro,WH-B,08-01-2023,Air,Chicago,In Transit,17-01-2023
SHP01303,Tablet,24,925.12,GadgetPro,WH-C,01-02-2023,Rail,Chicago,Delayed,06-02-2023
SHP01304,Keyboard,370,1006.28,Digitron,WH-C,28-01-2023,Truck,New York,Delayed,03-02-2023
SHP01305,Tablet,156,1047.67,NetSys,WH-A,25-07-2023,Rail,Houston,Delayed,29-07-2023
SHP01306,Phone,35,224.56,Digitron,WH-C,16-08-2023,Rail,Los Angeles,In Transit,17-08-2023
SHP01307,Monitor,317,1410.87,Digitron,WH-B,08-05-2023,Air,Los Angeles,Delivered,13-05-2023
SHP01308,Laptop,102,312.72,TechCorp,WH-C,12-09-2023,Air,Chicago,Delayed,17-09-2023
SHP01309,Monitor,415,952.99,TechCorp,WH-A,31-07-2023,Truck,Houston,Delayed,05-08-2023
SHP01310,Keyboard,241,372.88,TechCorp,WH-B,27-08-2023,Ship,Houston,Delayed,02-09-2023
SHP01311,Laptop,30,495.46,Innovatek,WH-A,26-07-2023,Ship,Houston,Delivered,28-07-2023
SHP01312,Keyboard,316,842.36,TechCorp,WH-A,14-11-2023,Rail,Los Angeles,Delayed,15-11-2023
SHP01313,Phone,47,654.93,NetSys,WH-C,10-10-2023,Truck,Houston,Delayed,12-10-2023
SHP01314,Laptop,285,282.33,Digitron,WH-A,02-09-2023,Ship,New York,In Transit,12-09-2023
SHP01315,Keyboard,166,297.86,NetSys,WH-A,14-02-2023,Ship,Phoenix,Delayed,20-02-2023
SHP01316,Phone,188,656.31,TechCorp,WH-B,15-04-2023,Rail,Houston,In Transit,20-04-2023
SHP01317,Monitor,141,1148.06,Innovatek,WH-A,14-12-2023,Truck,Phoenix,Delivered,19-12-2023
SHP01318,Phone,320,1352.05,Innovatek,WH-C,08-10-2023,Ship,Los Angeles,Delayed,14-10-2023
SHP01319,Tablet,464,171.99,Digitron,WH-C,22-08-2023,Air,Houston,Delayed,01-09-2023
SHP01320,Phone,357,620,NetSys,WH-C,08-07-2023,Air,Chicago,In Transit,15-07-2023
SHP01321,Phone,37,195.36,GadgetPro,WH-A,13-02-2023,Rail,Los Angeles,Delivered,22-02-2023
SHP01322,Tablet,269,74.06,NetSys,WH-B,13-08-2023,Rail,New York,Delivered,20-08-2023
SHP01323,Keyboard,415,1009.49,TechCorp,WH-C,22-05-2023,Rail,New York,In Transit,24-05-2023
SHP01324,Keyboard,85,923.55,GadgetPro,WH-A,16-05-2023,Rail,Phoenix,Delivered,22-05-2023
SHP01325,Phone,438,286.38,Innovatek,WH-C,25-06-2023,Ship,Phoenix,Delivered,04-07-2023
SHP01326,Tablet,76,389.03,Digitron,WH-C,22-05-2023,Truck,Chicago,Delivered,29-05-2023
SHP01327,Tablet,351,84.38,Digitron,WH-B,21-03-2023,Rail,Chicago,Delivered,23-03-2023
SHP01328,Monitor,203,1260.67,Innovatek,WH-C,23-03-2023,Rail,New York,Delivered,26-03-2023
SHP01329,Keyboard,481,1463.3,TechCorp,WH-B,15-05-2023,Ship,Houston,Delivered,23-05-2023
SHP01330,Laptop,171,246.42,Innovatek,WH-A,26-07-2023,Rail,New York,Delivered,04-08-2023
SHP01331,Keyboard,356,385.64,TechCorp,WH-C,10-12-2023,Rail,New York,Delivered,14-12-2023
SHP01332,Keyboard,448,1309.19,GadgetPro,WH-A,26-06-2023,Truck,Chicago,Delayed,05-07-2023
SHP01333,Monitor,370,1393.37,Innovatek,WH-A,31-08-2023,Air,Phoenix,In Transit,02-09-2023
SHP01334,Laptop,266,658.46,TechCorp,WH-A,24-02-2023,Rail,Chicago,Delivered,01-03-2023
SHP01335,Monitor,81,123.4,GadgetPro,WH-C,21-05-2023,Ship,Chicago,In Transit,23-05-2023
SHP01336,Laptop,96,107.12,Innovatek,WH-B,25-02-2023,Truck,Chicago,Delivered,26-02-2023
SHP01337,Phone,431,882.23,Digitron,WH-C,15-01-2023,Ship,New York,Delivered,20-01-2023
SHP01338,Laptop,271,619.7,Innovatek,WH-A,04-07-2023,Truck,Houston,Delayed,06-07-2023
SHP01339,Monitor,223,91.55,NetSys,WH-B,10-11-2023,Truck,New York,In Transit,17-11-2023
SHP01340,Keyboard,162,895.72,Innovatek,WH-A,29-03-2023,Rail,Los Angeles,In Transit,06-04-2023
SHP01341,Laptop,219,66.39,NetSys,WH-B,07-04-2023,Rail,Chicago,Delayed,09-04-2023
SHP01342,Laptop,410,1191.69,GadgetPro,WH-C,24-05-2023,Rail,Chicago,Delayed,31-05-2023
SHP01343,Tablet,70,494.33,Innovatek,WH-B,08-01-2023,Air,Los Angeles,In Transit,12-01-2023
SHP01344,Keyboard,277,108.37,GadgetPro,WH-C,03-08-2023,Air,Chicago,Delivered,04-08-2023
SHP01345,Phone,271,903.11,GadgetPro,WH-A,22-06-2023,Ship,Chicago,Delivered,25-06-2023
SHP01346,Monitor,227,626.64,TechCorp,WH-B,11-08-2023,Rail,Chicago,In Transit,12-08-2023
SHP01347,Phone,292,1462.01,GadgetPro,WH-A,09-02-2023,Air,Los Angeles,Delivered,14-02-2023
SHP01348,Keyboard,145,839.09,GadgetPro,WH-B,01-07-2023,Rail,New York,Delayed,09-07-2023
SHP01349,Laptop,476,449.1,Innovatek,WH-C,27-09-2023,Air,Chicago,Delayed,28-09-2023
SHP01350,Laptop,389,1078.69,Innovatek,WH-B,06-07-2023,Air,Houston,Delayed,15-07-2023
SHP01351,Keyboard,371,443.66,Digitron,WH-B,02-09-2023,Truck,Los Angeles,In Transit,05-09-2023
SHP01352,Laptop,458,1361.15,TechCorp,WH-C,05-11-2023,Rail,Phoenix,In Transit,10-11-2023
SHP01353,Laptop,450,593.35,GadgetPro,WH-C,19-08-2023,Rail,Los Angeles,In Transit,28-08-2023
SHP01354,Laptop,102,847.31,TechCorp,WH-C,04-06-2023,Air,New York,Delivered,09-06-2023
SHP01355,Monitor,118,123.33,NetSys,WH-B,24-06-2023,Rail,Los Angeles,In Transit,03-07-2023
SHP01356,Monitor,250,667.88,GadgetPro,WH-A,02-12-2023,Air,Phoenix,In Transit,12-12-2023
SHP01357,Tablet,364,1256.93,TechCorp,WH-B,25-04-2023,Rail,Houston,Delayed,03-05-2023
SHP01358,Phone,433,1218.19,Digitron,WH-B,07-11-2023,Truck,Phoenix,Delivered,14-11-2023
SHP01359,Keyboard,151,375.26,Digitron,WH-A,27-10-2023,Rail,Los Angeles,Delivered,28-10-2023
SHP01360,Keyboard,300,377.81,GadgetPro,WH-C,18-01-2023,Truck,Phoenix,Delayed,22-01-2023
SHP01361,Keyboard,441,1235.09,NetSys,WH-B,29-09-2023,Ship,Los Angeles,Delivered,08-10-2023
SHP01362,Tablet,246,1399.08,Digitron,WH-A,12-01-2023,Rail,Houston,In Transit,22-01-2023
SHP01363,Monitor,349,188.27,Digitron,WH-C,28-10-2023,Rail,Houston,Delivered,05-11-2023
SHP01364,Tablet,321,702.59,NetSys,WH-C,11-07-2023,Rail,New York,Delayed,15-07-2023
SHP01365,Keyboard,186,539.31,TechCorp,WH-B,20-08-2023,Truck,Houston,Delivered,21-08-2023
SHP01366,Phone,150,1312.5,Digitron,WH-C,03-04-2023,Rail,Chicago,Delayed,13-04-2023
SHP01367,Laptop,198,171.11,Innovatek,WH-C,06-08-2023,Rail,Phoenix,In Transit,10-08-2023
SHP01368,Monitor,495,356.13,Digitron,WH-A,05-10-2023,Air,Phoenix,In Transit,08-10-2023
SHP01369,Monitor,58,1141.08,TechCorp,WH-A,19-12-2023,Ship,Los Angeles,Delayed,25-12-2023
SHP01370,Tablet,311,124.38,TechCorp,WH-C,30-10-2023,Truck,Houston,In Transit,04-11-2023
SHP01371,Monitor,378,764.18,GadgetPro,WH-A,29-01-2023,Air,New York,In Transit,03-02-2023
SHP01372,Keyboard,199,691.06,Innovatek,WH-C,28-10-2023,Truck,New York,Delivered,30-10-2023
SHP01373,Keyboard,145,534.88,TechCorp,WH-B,18-03-2023,Air,New York,In Transit,21-03-2023
SHP01374,Tablet,52,622.13,NetSys,WH-A,09-01-2023,Ship,Chicago,Delayed,15-01-2023
SHP01375,Keyboard,413,818.41,Innovatek,WH-C,24-01-2023,Air,Houston,In Transit,26-01-2023
SHP01376,Phone,389,283.98,Innovatek,WH-C,15-01-2023,Truck,New York,Delivered,19-01-2023
SHP01377,Tablet,362,879.39,NetSys,WH-A,13-06-2023,Rail,Chicago,Delayed,15-06-2023
SHP01378,Phone,99,1217.88,Digitron,WH-A,13-01-2023,Rail,Phoenix,In Transit,22-01-2023
SHP01379,Laptop,304,1152.23,NetSys,WH-B,13-12-2023,Ship,Los Angeles,In Transit,16-12-2023
SHP01380,Phone,350,273.15,NetSys,WH-C,21-06-2023,Truck,Houston,In Transit,01-07-2023
SHP01381,Laptop,254,266.41,Digitron,WH-B,23-12-2023,Truck,Houston,Delayed,02-01-2024
SHP01382,Laptop,442,438.85,Digitron,WH-B,23-11-2023,Truck,Phoenix,Delivered,29-11-2023
SHP01383,Phone,201,573.56,Digitron,WH-B,19-07-2023,Ship,Houston,Delayed,20-07-2023
SHP01384,Tablet,327,642.26,Digitron,WH-A,17-03-2023,Rail,Houston,Delayed,27-03-2023
SHP01385,Keyboard,115,1035.56,Digitron,WH-B,13-06-2023,Air,Houston,Delivered,16-06-2023
SHP01386,Keyboard,372,132.19,NetSys,WH-A,02-03-2023,Ship,Houston,Delayed,10-03-2023
SHP01387,Laptop,319,100.28,GadgetPro,WH-A,02-09-2023,Air,Chicago,Delayed,07-09-2023
SHP01388,Laptop,391,618.27,GadgetPro,WH-B,04-06-2023,Rail,Chicago,In Transit,12-06-2023
SHP01389,Tablet,242,1060.89,TechCorp,WH-B,14-09-2023,Ship,Los Angeles,Delayed,16-09-2023
SHP01390,Monitor,274,330.48,GadgetPro,WH-C,01-09-2023,Rail,Houston,In Transit,08-09-2023
SHP01391,Phone,353,980.18,GadgetPro,WH-B,11-06-2023,Air,Phoenix,Delayed,20-06-2023
SHP01392,Laptop,46,426.75,NetSys,WH-C,09-03-2023,Truck,New York,In Transit,16-03-2023
SHP01393,Keyboard,314,1334.82,Digitron,WH-B,10-12-2023,Truck,Los Angeles,In Transit,13-12-2023
SHP01394,Tablet,50,1348.75,Digitron,WH-B,04-10-2023,Air,New York,In Transit,11-10-2023
SHP01395,Phone,26,481.07,NetSys,WH-B,10-06-2023,Truck,New York,Delivered,18-06-2023
SHP01396,Tablet,353,383.49,GadgetPro,WH-B,16-09-2023,Air,Houston,Delayed,17-09-2023
SHP01397,Phone,286,646.39,NetSys,WH-C,03-11-2023,Ship,Phoenix,Delayed,06-11-2023
SHP01398,Phone,316,398.77,TechCorp,WH-C,01-12-2023,Ship,New York,Delayed,06-12-2023
SHP01399,Laptop,68,1024.96,Digitron,WH-B,05-04-2023,Ship,New York,Delivered,11-04-2023
SHP01400,Tablet,432,1247.79,Innovatek,WH-B,03-09-2023,Truck,Los Angeles,In Transit,06-09-2023
SHP01401,Tablet,192,1025.98,TechCorp,WH-C,09-08-2023,Rail,Phoenix,Delayed,13-08-2023
SHP01402,Keyboard,50,1245.31,TechCorp,WH-A,03-05-2023,Truck,Phoenix,Delivered,08-05-2023
SHP01403,Keyboard,48,625.64,NetSys,WH-A,06-07-2023,Truck,New York,Delivered,09-07-2023
SHP01404,Laptop,406,276.66,GadgetPro,WH-A,19-09-2023,Rail,Phoenix,Delayed,23-09-2023
SHP01405,Laptop,201,1120.03,Digitron,WH-C,30-09-2023,Rail,Los Angeles,In Transit,05-10-2023
SHP01406,Monitor,276,572.69,Innovatek,WH-C,01-03-2023,Rail,Los Angeles,Delivered,03-03-2023
SHP01407,Keyboard,156,1023.34,TechCorp,WH-A,05-05-2023,Rail,Los Angeles,Delayed,15-05-2023
SHP01408,Phone,404,442.43,Innovatek,WH-A,03-12-2023,Truck,Houston,In Transit,12-12-2023
SHP01409,Tablet,342,167.78,GadgetPro,WH-B,07-12-2023,Air,New York,Delivered,17-12-2023
SHP01410,Laptop,136,1489.24,GadgetPro,WH-C,20-02-2023,Ship,Phoenix,Delivered,28-02-2023
SHP01411,Tablet,55,276.49,Innovatek,WH-C,27-06-2023,Air,Los Angeles,Delayed,03-07-2023
SHP01412,Tablet,54,1483.21,Digitron,WH-A,19-05-2023,Truck,New York,Delayed,29-05-2023
SHP01413,Monitor,10,1467.06,GadgetPro,WH-A,23-11-2023,Rail,New York,In Transit,26-11-2023
SHP01414,Keyboard,177,1201.04,Innovatek,WH-C,19-06-2023,Ship,Houston,Delayed,21-06-2023
SHP01415,Laptop,117,1006.16,TechCorp,WH-B,08-02-2023,Ship,Phoenix,Delayed,15-02-2023
SHP01416,Tablet,28,887.82,Innovatek,WH-A,10-03-2023,Air,Phoenix,In Transit,18-03-2023
SHP01417,Laptop,341,1305.85,Innovatek,WH-C,24-08-2023,Truck,Los Angeles,Delayed,03-09-2023
SHP01418,Phone,81,469.69,NetSys,WH-C,17-02-2023,Truck,Los Angeles,In Transit,18-02-2023
SHP01419,Monitor,465,728.14,GadgetPro,WH-B,26-02-2023,Truck,New York,In Transit,04-03-2023
SHP01420,Phone,454,948.12,Digitron,WH-B,04-10-2023,Ship,Phoenix,In Transit,11-10-2023
SHP01421,Laptop,118,646.23,Digitron,WH-A,04-12-2023,Air,Phoenix,Delayed,13-12-2023
SHP01422,Laptop,277,669.86,NetSys,WH-A,09-04-2023,Ship,Los Angeles,In Transit,12-04-2023
SHP01423,Keyboard,454,528.91,Digitron,WH-A,15-01-2023,Ship,Chicago,Delayed,17-01-2023
SHP01424,Tablet,249,868.14,Innovatek,WH-C,21-11-2023,Rail,New York,In Transit,26-11-2023
SHP01425,Tablet,426,1283.33,NetSys,WH-A,28-06-2023,Air,Phoenix,Delayed,08-07-2023
SHP01426,Phone,310,342.22,TechCorp,WH-C,28-11-2023,Rail,Houston,In Transit,29-11-2023
SHP01427,Monitor,99,1404.93,GadgetPro,WH-A,03-03-2023,Truck,Houston,Delivered,09-03-2023
SHP01428,Tablet,112,1049.18,GadgetPro,WH-B,29-04-2023,Ship,Chicago,Delivered,08-05-2023
SHP01429,Keyboard,485,1243.75,GadgetPro,WH-B,06-02-2023,Air,Los Angeles,Delivered,16-02-2023
SHP01430,Phone,259,856.48,Innovatek,WH-C,14-05-2023,Truck,Los Angeles,In Transit,23-05-2023
SHP01431,Phone,462,1180.3,TechCorp,WH-B,26-01-2023,Air,Los Angeles,Delayed,02-02-2023
SHP01432,Keyboard,17,73.49,NetSys,WH-C,08-01-2023,Ship,Houston,In Transit,15-01-2023
SHP01433,Monitor,162,1236.65,NetSys,WH-C,04-01-2023,Air,Los Angeles,In Transit,12-01-2023
SHP01434,Keyboard,356,108.2,GadgetPro,WH-B,21-01-2023,Truck,Houston,In Transit,31-01-2023
SHP01435,Monitor,183,1340.37,TechCorp,WH-C,29-05-2023,Rail,Chicago,In Transit,31-05-2023
SHP01436,Keyboard,352,1488.35,TechCorp,WH-B,25-01-2023,Ship,New York,Delayed,31-01-2023
SHP01437,Keyboard,167,476.4,TechCorp,WH-A,23-05-2023,Rail,Phoenix,In Transit,28-05-2023
SHP01438,Laptop,440,354.96,Digitron,WH-A,02-09-2023,Ship,Chicago,Delivered,07-09-2023
SHP01439,Phone,224,1159.78,Digitron,WH-B,12-02-2023,Truck,Houston,Delivered,15-02-2023
SHP01440,Keyboard,186,416.89,GadgetPro,WH-B,20-10-2023,Ship,Chicago,Delivered,23-10-2023
SHP01441,Keyboard,184,1305.07,TechCorp,WH-B,04-07-2023,Rail,Phoenix,In Transit,10-07-2023
SHP01442,Tablet,349,199.12,TechCorp,WH-B,11-02-2023,Ship,New York,Delayed,21-02-2023
SHP01443,Phone,347,232.64,NetSys,WH-A,02-04-2023,Truck,Phoenix,Delayed,12-04-2023
SHP01444,Tablet,155,1469.77,NetSys,WH-C,13-11-2023,Ship,Houston,Delayed,20-11-2023
SHP01445,Phone,459,1027.07,GadgetPro,WH-C,20-11-2023,Rail,Phoenix,In Transit,21-11-2023
SHP01446,Tablet,333,1277.99,TechCorp,WH-A,22-02-2023,Truck,Chicago,Delayed,25-02-2023
SHP01447,Keyboard,487,520.28,GadgetPro,WH-C,25-03-2023,Rail,Los Angeles,Delivered,26-03-2023
SHP01448,Keyboard,170,1030.9,NetSys,WH-A,03-02-2023,Ship,Chicago,Delayed,13-02-2023
SHP01449,Laptop,136,911.65,NetSys,WH-C,17-03-2023,Air,Houston,In Transit,20-03-2023
SHP01450,Tablet,429,924.57,Digitron,WH-B,19-12-2023,Rail,New York,In Transit,24-12-2023
SHP01451,Monitor,91,1039.67,GadgetPro,WH-B,16-07-2023,Ship,Phoenix,Delayed,25-07-2023
SHP01452,Laptop,494,884.27,GadgetPro,WH-B,13-10-2023,Air,New York,In Transit,16-10-2023
SHP01453,Tablet,156,672.14,TechCorp,WH-A,29-03-2023,Air,Houston,Delayed,08-04-2023
SHP01454,Tablet,248,450.09,TechCorp,WH-A,23-08-2023,Truck,Phoenix,Delayed,02-09-2023
SHP01455,Laptop,421,1164.44,Digitron,WH-C,20-08-2023,Air,Chicago,Delivered,29-08-2023
SHP01456,Keyboard,433,378.1,Innovatek,WH-C,07-01-2023,Rail,Chicago,In Transit,08-01-2023
SHP01457,Tablet,93,1053.91,Innovatek,WH-C,19-10-2023,Rail,Houston,Delivered,25-10-2023
SHP01458,Keyboard,122,388.33,Innovatek,WH-A,07-02-2023,Air,Phoenix,In Transit,16-02-2023
SHP01459,Laptop,234,956.73,GadgetPro,WH-C,21-02-2023,Ship,Chicago,Delayed,26-02-2023
SHP01460,Keyboard,341,1133.26,GadgetPro,WH-B,23-05-2023,Rail,Houston,In Transit,02-06-2023
SHP01461,Phone,387,367.14,NetSys,WH-C,09-08-2023,Rail,Houston,Delayed,11-08-2023
SHP01462,Monitor,252,136.92,GadgetPro,WH-B,28-08-2023,Truck,New York,In Transit,02-09-2023
SHP01463,Tablet,152,239.91,GadgetPro,WH-A,23-05-2023,Ship,Chicago,Delivered,24-05-2023
SHP01464,Monitor,50,928.7,GadgetPro,WH-B,15-12-2023,Air,Phoenix,Delivered,24-12-2023
SHP01465,Keyboard,432,1281.7,Digitron,WH-B,29-12-2023,Ship,Chicago,Delayed,08-01-2024
SHP01466,Tablet,267,115.25,GadgetPro,WH-B,18-02-2023,Truck,Chicago,Delivered,28-02-2023
SHP01467,Keyboard,456,1114.52,TechCorp,WH-A,04-10-2023,Truck,Chicago,Delayed,13-10-2023
SHP01468,Phone,294,544.91,TechCorp,WH-A,28-09-2023,Ship,Houston,Delayed,04-10-2023
SHP01469,Laptop,114,743.87,NetSys,WH-A,14-01-2023,Truck,Los Angeles,Delayed,23-01-2023
SHP01470,Tablet,211,1396.85,Digitron,WH-A,25-10-2023,Truck,Los Angeles,In Transit,28-10-2023
SHP01471,Phone,459,531.36,TechCorp,WH-C,15-01-2023,Truck,New York,Delayed,19-01-2023
SHP01472,Phone,316,724.74,Digitron,WH-A,22-08-2023,Ship,Chicago,Delivered,28-08-2023
SHP01473,Tablet,340,69.84,Digitron,WH-B,04-03-2023,Truck,Los Angeles,In Transit,08-03-2023
SHP01474,Keyboard,470,168.32,NetSys,WH-A,15-07-2023,Air,New York,Delivered,16-07-2023
SHP01475,Phone,275,424.96,Digitron,WH-C,27-01-2023,Air,Houston,Delayed,03-02-2023
SHP01476,Monitor,407,90.39,GadgetPro,WH-C,03-04-2023,Rail,Chicago,Delayed,08-04-2023
SHP01477,Phone,219,965.49,Digitron,WH-C,15-04-2023,Air,Phoenix,Delivered,23-04-2023
SHP01478,Keyboard,60,668.28,NetSys,WH-B,05-11-2023,Rail,Houston,In Transit,14-11-2023
SHP01479,Keyboard,127,844.81,NetSys,WH-A,21-02-2023,Ship,New York,Delivered,26-02-2023
SHP01480,Monitor,210,303.24,NetSys,WH-A,15-11-2023,Truck,Houston,Delayed,23-11-2023
SHP01481,Phone,386,479.1,TechCorp,WH-A,30-06-2023,Air,Phoenix,In Transit,01-07-2023
SHP01482,Keyboard,48,1012.55,GadgetPro,WH-B,26-02-2023,Rail,Houston,Delayed,27-02-2023
SHP01483,Tablet,37,1449.69,TechCorp,WH-B,30-04-2023,Ship,New York,Delayed,07-05-2023
SHP01484,Laptop,268,123.1,Innovatek,WH-C,04-11-2023,Rail,Phoenix,Delivered,10-11-2023
SHP01485,Laptop,93,1341.06,GadgetPro,WH-C,29-12-2023,Truck,Phoenix,Delayed,03-01-2024
SHP01486,Laptop,463,886.48,Digitron,WH-A,12-02-2023,Air,Houston,Delivered,17-02-2023
SHP01487,Phone,164,867.68,NetSys,WH-B,15-05-2023,Ship,Phoenix,In Transit,24-05-2023
SHP01488,Monitor,126,775.4,Innovatek,WH-B,17-09-2023,Rail,Houston,Delayed,18-09-2023
SHP01489,Keyboard,11,150.62,GadgetPro,WH-A,16-07-2023,Ship,Chicago,Delayed,24-07-2023
SHP01490,Tablet,102,180.32,TechCorp,WH-A,13-05-2023,Rail,Phoenix,In Transit,15-05-2023
SHP01491,Tablet,175,921.32,NetSys,WH-C,12-09-2023,Rail,Houston,Delivered,19-09-2023
